uuid,image1_index,image2_index,pair_id,r11,r12,r13,tx,r21,r22,r23,ty,r31,r32,r33,tz,h41,h42,h43,h44
817f5c23-8007-40cc-8152-2b808b1907f8,1,2,image_0001_image_0002,0.9864937951686386,-0.0011800612166192339,0.0,56.531672010525924,-0.014205350353944452,0.9870936979499374,0.0,-3.4493088037117294,0.0,0.0,1.0,0.0,-2.6094519423080873e-05,-8.756212413696645e-06,0.0,1.0
dee833eb-f855-4f77-a058-ce7876c4dbe2,2,3,image_0002_image_0003,0.9983749214855273,0.00047681182829411033,0.0,7.777990798884433,0.004380472962094617,0.9961552676785282,0.0,0.8239383549783521,0.0,0.0,1.0,0.0,6.398504533303589e-06,-3.054006751255517e-06,0.0,1.0
2709a00e-ccb7-43b3-8e78-2b0fd47209d4,3,4,image_0003_image_0004,1.001371717679593,0.0012063063825619776,0.0,7.3478062859364455,-0.003937673770593781,1.004065143676047,0.0,-1.2088553148933547,0.0,0.0,1.0,0.0,-5.425946817584574e-06,3.270627574452833e-06,0.0,1.0
6083e97c-fc38-4f0a-ab1d-ba17220b8880,4,5,image_0004_image_0005,1.004739382555691,0.000579079926732764,0.0,31.563876598383846,0.03143302967478369,0.9957082992484727,0.0,0.4773800686929068,0.0,0.0,1.0,0.0,4.529251901980246e-05,-5.135134602585367e-06,0.0,1.0
ebb6608c-5389-4b6c-af79-c2b8123f9039,5,6,image_0005_image_0006,1.0606324148036386,0.017481094367270585,0.0,50.20670612556381,-0.08366500121532883,1.154370639562785,0.0,-41.776484056833745,0.0,0.0,1.0,0.0,-0.0001076026252392919,0.00013310115562189658,0.0,1.0
04f7640e-cff7-4e74-9b45-b6042c7477d9,6,7,image_0006_image_0007,0.9758802722939446,-0.0027959889565795253,0.0,42.10029015411043,-0.027933794339397737,0.9786258176434469,0.0,7.605528280847966,0.0,0.0,1.0,0.0,-4.176668397605631e-05,-1.4189905115894197e-05,0.0,1.0
006ef10f-1540-44b2-a731-fca0d23840c1,7,8,image_0007_image_0008,1.0769714222985527,-0.011823135310857135,0.0,100.97652134256907,0.3164058659613686,1.1009454798504728,0.0,-49.00964412514107,0.0,0.0,1.0,0.0,0.00024046622174110426,6.866519313219732e-05,0.0,1.0
b772b665-1708-4321-9f11-9aeb90f79dd0,8,9,image_0008_image_0009,0.9934855479889898,0.0007160036857538658,0.0,39.77045206895937,0.002156994783190047,0.9910316347729231,0.0,2.084045881388756,0.0,0.0,1.0,0.0,-7.435376123331767e-07,-6.474119934475967e-06,0.0,0.9999999999999999
b461b82c-ec90-44ba-9014-dda10561c48d,9,10,image_0009_image_0010,0.9953762290939373,0.001114797094268238,0.0,15.631194040614627,-0.017504073807469895,1.0022357758101015,0.0,0.23320508644062665,0.0,0.0,1.0,0.0,-2.6005970239791998e-05,5.181454501226797e-06,0.0,1.0
5c80c988-ed7a-4585-8797-a703f5fd4c95,10,11,image_0010_image_0011,0.9344728630431421,-0.015551136998363968,0.0,121.11436435519754,0.021886065118144813,1.0049718286780003,0.0,-33.61373740798684,0.0,0.0,1.0,0.0,4.032831363769512e-05,2.5948017801383643e-06,0.0,1.0
129daf75-3705-4852-bc14-0a0bf06b071e,11,12,image_0011_image_0012,1.0211069995198705,0.0019186610433942653,0.0,46.597870027275476,0.03818222320211668,1.0241939576056474,0.0,-17.996642242375263,0.0,0.0,1.0,0.0,5.5619957871703915e-05,1.3840931685334034e-05,0.0,1.0
6fccc7fa-08a8-4931-94de-25dd62ff4f28,12,13,image_0012_image_0013,0.9752874762099757,-0.0428647373250369,0.0,80.78843199001598,-0.019536451147709657,0.9723117513687402,0.0,-7.229170517053935,0.0,0.0,1.0,0.0,-2.679872581217417e-05,-2.1540144720322193e-05,0.0,1.0
2549fbbc-00a7-4fab-b088-579ff850ef25,13,14,image_0013_image_0014,0.9935480454813278,0.012442397253721682,0.0,50.32014238904735,0.09682514402827479,0.9710585839510545,0.0,-19.082717397394678,0.0,0.0,1.0,0.0,0.0001819419574985638,-3.704113345887579e-05,0.0,1.0
401554ad-5de4-48c3-b697-ed0374a14a32,14,15,image_0014_image_0015,0.995535805282218,0.0007882863407510463,0.0,31.48346342930874,0.008548323323153272,0.9942619393064854,0.0,-6.785268924419779,0.0,0.0,1.0,0.0,9.776862734309293e-06,-5.357898253482214e-06,0.0,1.0
13cab0a9-1dcc-457a-816d-88b427219ca0,15,16,image_0015_image_0016,0.9469179125270845,-0.02183359971321726,0.0,65.12995144573495,-0.10949480168770791,0.9758418280535509,0.0,1.8465308080839977,0.0,0.0,1.0,0.0,-0.00014457474639256984,-1.4965254551597675e-05,0.0,1.0
1ee0ebf0-5b8f-4d4d-a04b-4bbec4e7d14e,16,17,image_0016_image_0017,1.0027815656709567,-0.0007148327190785497,0.0,32.53997117862214,0.01821141677200571,1.0079418503609276,0.0,-10.731683713194293,0.0,0.0,1.0,0.0,3.5318585025162106e-05,5.4694953808490435e-06,0.0,0.9999999999999999
